helpfulVotes,id,lang,locationId,ownerResponse,placeInfo,publishedDate,publishedPlatform,rating,roomTip,subratings,text,title,travelDate,tripType,url
0,971575422,en,797403,"{'id': '971655507', 'text': 'Dear Peter,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that you enjoyed the ambience of Cinnamon Citadel Kandy and the property met your expectations. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-09-27', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",9/27/2024,MOBILE,5,,[],"What can i say. We travelled and to another cinnamon hotel, nearly as good as the lodges but not far behind, fantastic setting on the river. Again food was great and the bar area was so big and open, we even have our dinner there one night 
Pool area is good and the staff make this again one of the best hotels we visited.",2nd best,2024-09,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r971575422-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,971091078,en,797403,"{'id': '971239320', 'text': 'Dear Ranil,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that Cinnamon Citadel Kandy met your expectations, and you had a pleasant and comfortable stay with us. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-09-24', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",9/23/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]",Beautiful and very clam environment. Worthy for spended money. Comfortable room and amenities. Overall experience is excellent. ,Excellent service provided by hotel staff. Food and accommodation are excellent.,2024-09,NONE,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r971091078-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,970502682,en,797403,"{'id': '970638398', 'text': ""Dear Sivan,\n\nThank you for taking the time to share your feedback on your recent stay at Cinnamon Citadel Kandy. We appreciate your insights and value your opinion.\n\nWe're pleased to hear that you enjoyed the hotel's location, accommodations, and amenities. Your positive comments about our staff are also greatly appreciated.\n\nWe acknowledge your feedback regarding the dining experience, particularly during breakfast. We're committed to continuous improvement and will take your suggestions into consideration. We will work on improving coordination among our restaurant staff to ensure a more efficient and enjoyable dining experience for all our guests.\n\nThank you again for choosing Cinnamon Citadel Kandy. We hope to have the opportunity to serve you again in the future.\nTeam Cinnamon Citadel Kandy"", 'lang': 'en', 'publishedDate': '2024-09-20', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",9/19/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 4}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 4}]","Cinnamon Citadel Kandy is nestled in a beautiful riverside location, offering serene views and a tranquil atmosphere. The rooms are spacious and well-maintained, providing a comfortable stay. The staff are generally polite and attentive, ensuring that guests feel welcomed and looked after. The pool area and other amenities contribute to a relaxing experience, making it a good choice for travelers seeking peace and natural beauty.

However, there is room for improvement when it comes to the dining experience, particularly during breakfast. The restaurant staff, while courteous, could improve coordination, especially in managing services like tea and coffee. On busier days, such as when the hotel is fully booked, the team should plan ahead to accommodate the increased number of guests efficiently. Better organization during peak hours would significantly enhance the dining experience.

Overall, Cinnamon Citadel Kandy offers a pleasant stay, but with improved restaurant management, particularly during busy times, it could elevate the experience to the next level.",A Scenic Stay,2024-09,NONE,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r970502682-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,970128255,en,797403,"{'id': '970269178', 'text': 'Dear Guest,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that Cinnamon Citadel Kandy met your expectations, and you had a pleasant and comfortable stay with us. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-09-18', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",9/17/2024,OTHER,4,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 2}, {'name': 'Location', 'value': 2}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 3}]","We had an excellent breakfast buffet compared to the dinner and lunch buffet, but it also good. Rooms and balcony areas could be improved and clearness should be improved out side of the room (balcony). Friendly staffs and provided excellent service at the buffet area and also good customer service provided in the entire stay.",Good Food and excellent customer service,2024-09,NONE,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r970128255-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,968850413,en,797403,"{'id': '969001772', 'text': 'Dear Charbel, \nGreetings from Cinnamon Citadel! \nThank you for your positive review. We are glad that you enjoyed your stay at Cinnamon Citadel Kandy. We are very pleased to know that you enjoyed the services extended by our colleagues and your kind sentiments will be passed on to Executive Chef Dinesh and Chef Anuradha. Whilst thanking you for your patronage, we do look forward in welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy.\n', 'lang': 'en', 'publishedDate': '2024-09-09', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",9/8/2024,MOBILE,5,Take it into consideration this hotel while visiting Kandy!,[],"First day at this hotel everything is super clean.
Amazing view.
The food international buffet is super tasty including the sweets.
EX Chef Dinesh and Chef Anuradha are friendly and they treat the clients like kings. Very good experience in this hotel so far.",Beautiful and clean!,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r968850413-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,968053359,en,797403,"{'id': '968377972', 'text': ""Dear Chathuranga,\nThank you for sharing your wonderful experience at Cinnamon Citadel Kandy! We're thrilled to hear that the hospitality and serene surroundings made your stay so memorable.\nYour kind words about our staff are especially appreciated. We're proud to have such dedicated and caring team members.\nWe hope to have the pleasure of welcoming you back for another fantastic stay in the future.\nTeam Cinnamon Citadel Kandy"", 'lang': 'en', 'publishedDate': '2024-09-05', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",9/2/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 4}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 4}]","I had a fantastic stay at Cinnamon Citadel Kandy. The hospitality was top-notch, and the serene surroundings made for a truly relaxing experience. The staff were attentive and ensured every detail was perfect. Highly recommended!",Cinnamon Citadel Kandy,2024-09,NONE,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r968053359-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,967899981,en,797403,"{'id': '968062440', 'text': 'Dear Amila,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that Cinnamon Citadel Kandy met your expectations, and you had a pleasant and comfortable stay with us. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-09-02', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",9/1/2024,OTHER,4,,"[{'name': 'Value', 'value': 3}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 3}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 3}, {'name': 'Sleep Quality', 'value': 5}]","Great experience. 
we had a calm and quite stay.
but late in the day there was some loud music close to our room, probably a bar party. other than that stay was grate",Stay by the river,2024-08,NONE,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r967899981-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,967740591,en,797403,"{'id': '968062420', 'text': 'Dear Sachitraweerapperuma,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that you enjoyed the ambience of Cinnamon Citadel Kandy, and the property met your expectations. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-09-02', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",8/31/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Lovely place for vacation, it is a picturesque location at the Mahawali river bank, full of nature. Friendly and professional staff. ",Cinnamon Citadel Kandy,2024-08,NONE,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r967740591-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,967592070,en,797403,"{'id': '968062347', 'text': 'Dear Nishara, \nGreetings from Cinnamon Citadel! \nThank you for your positive review. We are glad that you enjoyed your stay at Cinnamon Citadel Kandy. We are very pleased to know that you enjoyed the services extended by our colleagues and your kind sentiments will be passed on to all the team members. Whilst thanking you for your patronage, we do look forward in welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy.\n', 'lang': 'en', 'publishedDate': '2024-09-02', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",8/30/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Absolutely love Cinnamon Citadel Kandy. Amazing team working here. Starting from the Resort Manager to all the staff. Vinuki was an amazing help.

I absolutely loved my stay. I will definitely come back and recommend it! 

Best service and peaceful location.",A homely and serene stay,2024-08,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r967592070-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
1,965811930,en,797403,"{'id': '966430795', 'text': 'Dear Tracey,\nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. While thanking you for staying with us, we regret the experience you faced as mentioned in your comment and hindered you from having a pleasant experience. Please accept our sincere apologies for this inconvenience.\nWe assure you that the mentioned issues have been brought up to avoid such scenarios in the future. Whilst thanking you again for your patronage, We would like to welcome you back to an improved experience at Cinnamon Citadel Kandy. \nTeam Cinnamon Citadel Kandy.\n', 'lang': 'en', 'publishedDate': '2024-08-23', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",8/20/2024,OTHER,1,,"[{'name': 'Value', 'value': 3}, {'name': 'Rooms', 'value': 1}, {'name': 'Location', 'value': 1}, {'name': 'Cleanliness', 'value': 3}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 1}]","The hotel is very big and very noisy. It is not even close to being as lovely as the photo's imply. 
Our first room was so noisy that we got moved, but the second room was just as noisy, so we cut our trip short. 
The hotel is a long way from town, up and down a very long, steep hill. You can't walk it, so have to tuk-tuk it everywhere. 
I would not stay here again.",Don't waste your money,2024-08,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r965811930-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,965617555,en,797403,"{'id': '965759715', 'text': 'Dear Guest,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that you enjoyed the ambience of Cinnamon Citadel Kandy and the property met your expectations. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-08-19', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",8/19/2024,MOBILE,5,,[],"Kandy is a city in Sri Lanka known for its rich history and cultural significance. It's also a notable area for coffee cultivation. The coffee grown in Kandy and its surrounding regions is renowned for its distinct flavors, influenced by the region's unique climate and soil. Kandy coffee often has a rich, full-bodied taste with a hint of floral or fruity notes. The city is also famous for the Temple of the Tooth Relic, a significant Buddhist site, and the picturesque Kandy Lake.",Kandy is a city in Sri Lanka known for its rich history and cultural significance. It's also a notable area for coffee cultivati,2024-08,SOLO,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r965617555-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,965577789,en,797403,"{'id': '965759648', 'text': 'Dear Susil Perera,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that Cinnamon Citadel Kandy met your expectations, and you had a pleasant and comfortable stay with us. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-08-19', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",8/18/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","From the time we booked the room to leaving the hotel, we were provided with an attractive service. definitely good accommodation place",Excellent,2024-08,NONE,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r965577789-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,965405918,en,797403,"{'id': '965445722', 'text': 'Dear 425Hansinik, \nGreetings from Cinnamon Citadel! \nThank you for your positive review. We are glad that you enjoyed your stay at Cinnamon Citadel Kandy. We are very pleased to know that you enjoyed the services extended by our colleague Sandun and your kind sentiments will be passed on to him. Whilst thanking you for your patronage, we do look forward in welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy.\n', 'lang': 'en', 'publishedDate': '2024-08-18', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",8/18/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]",We had an excellent stay at the cinnamon citadel. The service and the food were excellent. We also found the staff member Sandun who served us during our  dining very helpful and corporative. Thank you citadel.Moreover we have regular stay in local hotels and Cinnamon hotels are in the top of our list due to their excellent service and. tasty of their foods.,We had a wonderful stay,2024-08,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r965405918-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
0,965378976,en,797403,"{'id': '965445409', 'text': 'Dear Guest, \nGreetings from Cinnamon Citadel! \nThank you for your positive review. We are glad that you enjoyed your stay at Cinnamon Citadel Kandy. We are very pleased to know that you enjoyed the services extended by our colleagues and your kind sentiments will be passed on to all the team members. Whilst thanking you for your patronage, we do look forward in welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy.\n', 'lang': 'en', 'publishedDate': '2024-08-18', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",8/17/2024,OTHER,4,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 3}, {'name': 'Location', 'value': 4}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 4}]",Everything in the hotel was great. Staff which helps you immediately with questions and tries to solve. Food and beverages are great. ,Holiday,2024-08,NONE,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r965378976-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html
